City,date,day_of_week,hour_beginning,trip_requests,completed_trips,first_trip_eaters,unique_eaters,session_numbers,gross_bookings,promo_costs,resto_payouts,delivery_partner_payouts,online_restaurant_numbers,active_restaurant_numbers,unfulfilled_trips,average_delivery_time,average_delivery_distance,online_minutes,on_trip_minutes,unique_drivers
294,13-Nov,5,5,18,18,1,18,211,$158,$11,$85,$63,15,15,0,20.78,2.00,14771.36,4513.65,384
294,13-Nov,5,6,49,49,0,49,274,$396,$16,$232,$109,33,33,0,19.69,1.02,23304.68,11022.45,646
294,13-Nov,5,7,90,90,0,90,428,$751,$24,$452,$205,125,125,0,21.41,1.28,47341.70,22126.89,1231
294,13-Nov,5,8,192,192,0,189,680,"$1,543",$56,$928,$439,190,190,0,21.46,1.19,77532.91,40191.35,1768
294,13-Nov,5,9,262,262,1,261,911,"$2,209",$68,"$1,365",$580,236,236,0,20.40,1.20,104929.24,51953.88,2352
294,13-Nov,5,10,254,253,5,251,1290,"$2,470",$109,"$1,511",$558,267,267,0,22.28,1.40,150901.13,48939.28,3510
294,13-Nov,5,11,953,950,9,923,2418,"$11,773",$153,"$7,451","$2,319",441,441,0,26.72,1.40,245515.41,169039.88,5130
294,13-Nov,5,12,1153,1150,28,1109,2799,"$11,610",$178,"$7,090","$2,599",946,946,0,23.29,1.36,310804.77,263701.17,5828
294,13-Nov,5,13,1255,1250,51,1208,2913,"$12,044",$276,"$7,473","$2,680",983,983,0,25.27,1.25,302318.22,265645.45,5834
294,13-Nov,5,14,934,930,37,898,2244,"$8,668",$167,"$5,330","$1,885",867,867,0,23.47,1.38,233719.40,203308.88,5153
294,13-Nov,5,15,752,748,42,723,2110,"$7,200",$159,"$4,556","$1,522",699,699,0,24.00,1.37,190359.73,152758.80,4266
294,13-Nov,5,16,787,783,35,745,2235,"$8,641",$199,"$5,435","$1,610",694,694,0,25.34,1.41,181903.62,155324.72,4331
294,13-Nov,5,17,1031,1025,15,984,2725,"$13,412",$176,"$8,727","$2,127",802,802,0,27.65,1.45,248288.86,209735.20,5634
294,13-Nov,5,18,1368,1365,17,1291,3078,"$17,351",$170,"$11,076","$2,952",1014,1014,0,31.73,1.43,321179.29,294993.12,6327
294,13-Nov,5,19,1405,1405,26,1353,2983,"$17,542",$175,"$11,173","$2,696",1027,1027,0,33.65,1.30,315653.24,298777.75,6267
294,13-Nov,5,20,992,990,22,946,2456,"$10,923",$143,"$6,778","$1,957",951,951,0,28.61,1.37,256049.15,242247.36,5454
294,13-Nov,5,21,777,775,7,740,2006,"$8,114",$156,"$4,964","$1,607",696,696,0,25.58,1.48,195345.77,169005.23,4353
294,13-Nov,5,22,559,555,5,531,1723,"$5,723",$130,"$3,443","$1,181",439,439,0,26.27,1.51,149774.17,104514.33,3524
294,13-Nov,5,23,471,469,10,456,1500,"$4,561",$103,"$2,684","$1,126",298,298,0,29.14,1.58,109592.99,79101.12,2585
294,14-Nov,6,0,297,296,2,288,1122,"$2,833",$90,"$1,643",$721,202,202,0,30.36,1.66,75371.24,52323.95,1811
294,14-Nov,6,1,167,167,4,166,806,"$1,545",$71,$884,$408,120,120,0,33.37,1.74,48505.97,32391.42,1187
294,14-Nov,6,2,88,87,1,85,587,$903,$35,$532,$266,74,74,0,36.07,1.73,29070.03,18630.71,759
294,14-Nov,6,3,50,50,2,50,470,$474,$15,$260,$159,44,44,0,42.98,1.94,18276.52,12064.01,441
294,14-Nov,6,4,21,21,1,21,359,$171,$9,$92,$75,23,23,0,41.14,2.14,12216.01,7758.69,323
294,14-Nov,6,5,20,20,1,19,300,$173,$13,$93,$67,12,12,0,25.65,2.04,11780.18,5645.08,349
294,14-Nov,6,6,68,68,1,67,426,$600,$28,$354,$159,24,24,0,24.01,1.25,19486.30,11679.65,595
294,14-Nov,6,7,155,153,0,152,649,"$1,460",$40,$918,$348,103,103,0,21.97,1.21,46032.52,30911.05,1183
294,14-Nov,6,8,325,324,0,319,981,"$3,093",$100,"$1,912",$727,168,168,0,22.37,1.19,85499.31,57148.18,1975
294,14-Nov,6,9,459,457,3,450,1324,"$4,343",$103,"$2,769","$1,015",212,212,0,22.51,1.20,125012.10,77854.35,2718
294,14-Nov,6,10,496,495,7,487,1656,"$5,040",$113,"$3,177","$1,065",247,247,0,23.98,1.29,163402.04,80010.83,3840
294,14-Nov,6,11,1080,1078,15,1025,3042,"$13,686",$165,"$8,869","$2,756",414,414,0,25.36,1.40,265584.59,159307.90,5651
294,14-Nov,6,12,1145,1143,11,1096,3261,"$13,513",$173,"$8,636","$2,880",889,888,0,24.02,1.38,333901.35,239099.87,6332
294,14-Nov,6,13,880,878,11,843,3008,"$9,953",$157,"$6,304","$2,042",926,925,0,23.50,1.38,317173.62,179357.06,6366
294,14-Nov,6,14,589,589,13,566,3080,"$6,307",$135,"$4,049","$1,232",864,864,0,23.02,1.40,225670.75,122072.12,5372
294,14-Nov,6,15,454,453,7,435,2820,"$4,729",$120,"$2,965",$956,715,715,0,23.45,1.45,188722.78,92155.49,4268
294,14-Nov,6,16,560,557,11,533,2759,"$7,557",$125,"$5,046","$1,224",699,699,0,26.66,1.40,198331.60,89513.98,4614
294,14-Nov,6,17,1122,1121,21,1058,3212,"$17,201",$172,"$11,304","$2,742",775,775,0,29.42,1.49,298437.08,171249.39,6361
294,14-Nov,6,18,1296,1294,21,1225,3176,"$17,931",$184,"$11,463","$3,353",927,927,0,28.97,1.46,366266.59,259959.79,6972
294,14-Nov,6,19,974,973,14,929,2600,"$11,943",$159,"$7,561","$2,288",942,942,0,27.59,1.47,352430.27,209287.22,6942
294,14-Nov,6,20,674,672,14,643,2025,"$7,575",$137,"$4,790","$1,396",897,897,0,24.60,1.43,263886.35,133235.30,5924
294,14-Nov,6,21,500,499,3,480,1867,"$5,104",$120,"$3,157","$1,050",664,664,0,27.74,1.43,203405.03,92708.30,4564
294,14-Nov,6,22,433,433,7,415,1718,"$4,329",$96,"$2,572",$944,421,421,0,26.32,1.50,162644.98,78025.41,3672
294,14-Nov,6,23,370,368,6,352,1535,"$3,575",$104,"$2,082",$878,289,289,0,29.12,1.57,129866.54,64183.21,2934
294,15-Nov,7,0,242,240,4,231,1296,"$2,397",$76,"$1,378",$579,191,191,0,29.78,1.58,93722.48,46163.19,2166
294,15-Nov,7,1,134,134,4,133,973,"$1,208",$50,$690,$338,119,119,0,26.13,1.61,62629.60,27699.79,1488
294,15-Nov,7,2,79,79,0,78,762,$701,$26,$389,$248,67,67,0,24.68,1.82,41944.52,15630.07,1013
294,15-Nov,7,3,40,40,0,40,522,$397,$23,$222,$130,44,44,0,24.80,1.96,26802.49,9307.74,661
294,15-Nov,7,4,21,21,1,20,379,$203,$14,$111,$76,19,19,0,25.95,2.09,17996.31,5680.13,458
294,15-Nov,7,5,23,23,0,23,323,$207,$7,$116,$79,6,6,0,23.83,1.98,18317.74,4657.03,476
294,15-Nov,7,6,58,58,0,57,367,$521,$20,$301,$140,16,16,0,27.17,1.55,26806.83,8303.41,805
294,15-Nov,7,7,155,154,4,152,573,"$1,418",$46,$863,$365,100,100,0,24.60,1.23,58775.73,24075.55,1459
294,15-Nov,7,8,305,305,3,302,877,"$2,959",$82,"$1,844",$701,154,154,0,22.92,1.17,97749.58,45518.59,2235
294,15-Nov,7,9,467,467,1,459,1295,"$4,684",$119,"$2,985","$1,021",201,201,0,24.36,1.10,138197.59,70469.94,2971
294,15-Nov,7,10,523,522,2,512,1682,"$5,549",$142,"$3,442","$1,132",232,232,0,26.73,1.34,175590.51,81382.82,4088
294,15-Nov,7,11,1070,1069,9,1020,2518,"$13,824",$173,"$8,958","$2,754",377,377,0,26.57,1.43,274311.40,156689.53,5737
294,15-Nov,7,12,1226,1223,14,1167,2784,"$14,524",$176,"$9,230","$3,056",802,801,0,25.70,1.36,337547.96,228108.10,6393
294,15-Nov,7,13,986,981,13,925,2279,"$11,033",$180,"$7,059","$2,289",834,833,0,27.88,1.45,311569.19,183310.61,6295
294,15-Nov,7,14,666,663,9,631,1878,"$7,379",$141,"$4,751","$1,406",782,781,0,24.42,1.41,221925.92,128163.67,5198
294,15-Nov,7,15,542,539,7,511,1713,"$6,044",$142,"$3,923","$1,139",638,637,0,23.80,1.45,185540.51,99685.66,4132
294,15-Nov,7,16,531,530,4,514,1994,"$6,300",$125,"$4,105","$1,220",625,624,0,26.06,1.44,188408.44,92241.13,4518
294,15-Nov,7,17,1283,1283,19,1204,3238,"$19,001",$183,"$12,545","$3,727",707,706,0,29.52,1.48,327094.34,168552.98,6821
294,15-Nov,7,18,1676,1674,37,1602,3423,"$22,339",$208,"$14,269","$4,753",850,849,0,30.73,1.45,391670.15,299189.99,7385
294,15-Nov,7,19,1065,1065,11,1018,2649,"$12,880",$172,"$8,156","$3,095",826,825,0,28.30,1.48,372911.18,239775.29,7226
294,15-Nov,7,20,730,728,8,694,1968,"$7,816",$140,"$4,848","$1,901",794,793,0,23.92,1.51,275880.21,137332.66,6172
294,15-Nov,7,21,520,518,2,506,1600,"$5,243",$123,"$3,250","$1,082",597,596,0,22.30,1.44,169715.91,88518.34,4348
294,15-Nov,7,22,389,388,3,372,1409,"$3,824",$97,"$2,280",$858,369,369,0,22.92,1.53,122866.05,65828.14,2873
294,15-Nov,7,23,311,310,2,304,1175,"$3,000",$78,"$1,798",$734,248,248,0,24.32,1.45,93010.29,52817.44,2194
294,16-Nov,1,0,200,200,3,196,1011,"$1,870",$62,"$1,075",$488,167,167,0,32.45,1.69,63511.81,35873.66,1544
294,16-Nov,1,1,141,140,2,135,818,"$1,219",$48,$692,$366,105,105,0,23.31,1.75,43437.31,22741.71,1048
294,16-Nov,1,2,71,70,1,68,495,$626,$28,$349,$223,54,54,0,37.64,1.95,28887.66,13547.33,718
294,16-Nov,1,3,36,36,1,35,444,$355,$20,$200,$121,29,29,0,36.14,2.04,19095.49,7471.02,475
294,16-Nov,1,4,11,11,0,11,264,$112,$3,$61,$41,13,13,0,26.73,2.56,12004.99,4209.64,343
294,16-Nov,1,5,20,20,0,19,248,$190,$4,$111,$68,6,6,0,21.70,1.64,12881.78,4260.58,366
294,16-Nov,1,6,60,60,0,60,326,$485,$14,$280,$141,18,18,0,20.87,1.29,22347.90,9380.10,667
294,16-Nov,1,7,110,110,2,109,439,$905,$34,$561,$252,106,106,0,21.53,1.13,46467.05,20980.76,1213
294,16-Nov,1,8,130,130,1,128,579,"$1,035",$33,$645,$296,164,164,0,65.77,1.08,77126.24,31425.58,1792
294,16-Nov,1,9,212,212,2,209,861,"$1,783",$51,"$1,105",$479,202,202,0,19.75,1.21,104246.36,41183.01,2356
294,16-Nov,1,10,237,237,5,234,1314,"$2,553",$81,"$1,607",$515,238,238,0,21.32,1.31,149398.19,42169.61,3501
294,16-Nov,1,11,757,756,5,733,2239,"$8,488",$163,"$5,281","$1,896",397,397,0,22.91,1.41,242873.44,144730.04,5013
294,16-Nov,1,12,775,775,4,748,3071,"$8,205",$143,"$5,087","$1,793",843,843,0,21.55,1.37,293696.35,192572.92,5490
294,16-Nov,1,13,520,520,6,502,1964,"$5,240",$148,"$3,224","$1,210",876,876,0,23.21,1.42,263886.35,115841.62,5407
294,16-Nov,1,14,380,379,4,366,1622,"$3,605",$61,"$2,197",$796,778,778,0,20.75,1.43,173895.36,82804.88,4345
294,16-Nov,1,15,304,302,2,296,1394,"$3,034",$79,"$1,917",$637,637,637,0,26.36,1.42,147210.97,64558.38,3372
294,16-Nov,1,16,371,369,2,355,1657,"$4,117",$122,"$2,662",$805,630,630,0,22.62,1.54,158171.51,71088.52,3807
294,16-Nov,1,17,788,787,8,760,2362,"$9,734",$156,"$6,188","$1,654",724,724,0,25.24,1.51,242594.30,138531.79,5443
294,16-Nov,1,18,1050,1048,14,1008,2492,"$12,640",$150,"$7,926","$2,180",908,908,0,26.99,1.48,316834.17,220607.30,6313
294,16-Nov,1,19,808,807,9,775,2128,"$9,023",$143,"$5,612","$1,688",909,909,0,23.66,1.46,311061.68,190355.45,6291
294,16-Nov,1,20,568,566,5,547,1754,"$6,019",$123,"$3,772","$1,206",837,837,0,24.80,1.50,241020.94,116007.96,5432
294,16-Nov,1,21,395,395,6,374,1371,"$3,793",$82,"$2,323",$849,606,606,0,21.88,1.51,176767.07,75032.59,4162
294,16-Nov,1,22,328,325,3,318,1214,"$2,948",$81,"$1,755",$710,362,362,0,23.52,1.56,136545.02,57757.52,3162
294,16-Nov,1,23,281,280,3,276,1034,"$2,523",$72,"$1,448",$691,241,241,0,25.02,1.63,104678.96,44507.80,2458
294,17-Nov,2,0,168,167,1,158,827,"$1,583",$48,$930,$409,158,158,0,32.54,1.61,69966.63,28421.97,1691
294,17-Nov,2,1,94,94,0,91,586,$861,$35,$488,$247,99,99,0,29.21,1.95,44155.17,19069.09,1077
294,17-Nov,2,2,76,76,1,75,502,$710,$22,$401,$244,48,48,0,30.34,1.98,29277.09,11297.48,707
294,17-Nov,2,3,28,28,1,28,542,$266,$16,$148,$94,25,25,0,20.93,2.13,18718.00,6941.44,461
294,17-Nov,2,4,23,23,1,23,948,$218,$14,$124,$74,13,13,0,42.39,1.70,12455.60,3821.84,336
294,17-Nov,2,5,22,22,0,21,1337,$193,$6,$109,$75,8,8,0,22.09,1.88,13835.14,3958.84,396
294,17-Nov,2,6,51,51,0,51,3700,$414,$11,$237,$122,25,25,0,20.86,1.40,25131.57,10385.31,750
294,17-Nov,2,7,108,108,0,108,2392,$896,$33,$538,$250,117,117,0,24.00,1.25,52634.54,20298.21,1339
294,17-Nov,2,8,138,138,0,137,793,"$1,075",$27,$654,$313,184,184,0,19.70,1.07,86754.48,32360.09,2004
294,17-Nov,2,9,228,227,1,224,1162,"$1,869",$55,"$1,147",$518,228,228,0,20.71,1.20,115972.01,41173.04,2611
294,17-Nov,2,10,279,278,1,273,12760,"$2,534",$129,"$1,567",$615,260,260,0,22.03,1.44,168219.85,48995.92,3923
294,17-Nov,2,11,886,885,6,842,9738,"$10,240",$165,"$6,380","$2,208",426,426,0,24.02,1.42,273494.02,163903.44,5610
294,17-Nov,2,12,748,746,15,723,5825,"$7,989",$163,"$4,940","$1,767",904,904,0,21.99,1.40,327762.55,201526.07,6101
294,17-Nov,2,13,482,481,7,469,3482,"$4,768",$145,"$2,967","$1,107",936,936,0,20.62,1.37,286634.25,119225.00,5890
294,17-Nov,2,14,359,359,1,349,1800,"$3,534",$115,"$2,193",$752,816,816,0,21.02,1.42,191315.95,88613.08,4758
294,17-Nov,2,15,315,315,3,304,3702,"$3,210",$87,"$2,037",$674,661,661,0,22.43,1.43,165311.97,67585.33,3739
294,17-Nov,2,16,392,392,4,377,3041,"$4,808",$113,"$3,085",$846,663,663,0,23.34,1.48,177582.94,72542.23,4212
294,17-Nov,2,17,824,822,5,779,2763,"$10,634",$150,"$6,902","$1,731",769,769,0,25.21,1.46,265431.43,139065.84,5997
294,17-Nov,2,18,1018,1015,6,973,3467,"$12,370",$162,"$7,837","$2,107",977,977,0,25.54,1.41,350965.12,223686.47,6918
294,17-Nov,2,19,821,821,7,793,2138,"$9,533",$146,"$6,067","$1,715",980,980,0,23.83,1.43,343868.33,189069.79,6935
294,17-Nov,2,20,570,570,5,537,1808,"$5,964",$111,"$3,753","$1,202",908,908,0,24.38,1.47,266249.53,118521.13,5953
294,17-Nov,2,21,470,470,2,451,1649,"$4,640",$112,"$2,891","$1,003",655,655,0,24.30,1.50,197748.80,79397.97,4619
294,17-Nov,2,22,325,324,4,313,1360,"$3,051",$95,"$1,834",$702,407,407,0,25.00,1.43,156280.06,58680.70,3569
294,17-Nov,2,23,265,264,3,253,1199,"$2,502",$104,"$1,457",$646,273,273,0,36.45,1.63,120040.98,44789.41,2740
294,18-Nov,3,0,170,168,4,160,939,"$1,480",$64,$854,$417,173,173,0,21.93,1.66,80399.76,29537.23,1929
294,18-Nov,3,1,93,93,1,91,773,$800,$33,$448,$242,109,109,0,22.77,1.84,54138.62,19085.40,1264
294,18-Nov,3,2,58,58,1,58,566,$510,$30,$283,$186,59,59,0,30.71,1.97,35364.91,10635.95,849
294,18-Nov,3,3,38,38,0,38,465,$308,$13,$171,$122,31,31,0,20.79,1.71,23390.55,6686.26,569
294,18-Nov,3,4,16,15,0,15,302,$164,$7,$101,$51,16,16,0,40.00,1.90,16004.23,4158.61,409
294,18-Nov,3,5,21,21,0,20,293,$184,$11,$96,$72,10,10,0,23.05,2.03,17241.55,4265.27,456
294,18-Nov,3,6,64,63,2,63,385,$462,$17,$276,$142,21,21,0,20.98,1.11,28043.34,10027.09,812
294,18-Nov,3,7,108,108,0,108,559,$773,$25,$459,$247,120,120,0,21.27,1.23,55408.66,18213.67,1395
294,18-Nov,3,8,153,152,1,150,753,"$1,263",$54,$768,$351,187,187,0,20.38,1.18,89611.53,34445.94,2059
294,18-Nov,3,9,240,239,1,237,1290,"$1,994",$67,"$1,235",$545,231,231,0,30.49,1.24,122528.64,44056.53,2749
294,18-Nov,3,10,250,249,3,241,1514,"$2,399",$91,"$1,495",$552,265,265,0,21.52,1.34,174141.76,44483.91,4010
294,18-Nov,3,11,777,777,6,747,4272,"$9,318",$164,"$5,909","$1,968",436,436,0,24.00,1.45,277732.06,157009.82,5684
294,18-Nov,3,12,731,730,11,705,4679,"$7,776",$154,"$4,795","$1,721",919,919,0,22.68,1.38,326473.67,201980.11,6059
294,18-Nov,3,13,513,512,3,496,4246,"$5,103",$153,"$3,174","$1,181",948,948,0,20.51,1.38,287592.11,122234.44,5893
294,18-Nov,3,14,320,317,7,303,2366,"$3,293",$96,"$2,096",$681,837,837,0,22.68,1.50,192502.67,88411.83,4728
294,18-Nov,3,15,286,285,2,276,1792,"$3,193",$85,"$2,004",$602,685,685,0,21.98,1.48,164368.43,70561.59,3719
294,18-Nov,3,16,359,357,3,343,1904,"$4,271",$111,"$2,790",$766,678,678,0,32.15,1.49,171621.03,69927.22,4067
294,18-Nov,3,17,773,771,7,735,2640,"$9,880",$141,"$6,413","$1,644",779,779,0,27.10,1.42,246491.93,140181.43,5549
294,18-Nov,3,18,986,982,6,949,2674,"$12,010",$149,"$7,593","$2,042",987,987,0,25.54,1.44,315255.46,229954.15,6319
294,18-Nov,3,19,845,843,5,802,2271,"$9,376",$138,"$5,875","$1,777",987,987,0,23.02,1.43,303774.37,194449.67,6204
294,18-Nov,3,20,549,549,7,527,2039,"$5,706",$141,"$3,549","$1,165",916,916,0,22.11,1.46,232424.16,121312.69,5248
294,18-Nov,3,21,389,387,6,363,1691,"$3,803",$113,"$2,334",$817,652,652,0,30.76,1.41,172767.93,76612.21,4020
294,18-Nov,3,22,363,363,3,346,1656,"$3,451",$99,"$2,031",$791,410,410,0,25.40,1.50,133656.27,57145.18,3136
294,18-Nov,3,23,274,274,2,268,1450,"$2,625",$65,"$1,512",$687,274,274,0,24.80,1.72,104113.08,46392.90,2386
294,19-Nov,4,0,162,161,1,152,1215,"$1,490",$38,$840,$408,187,187,0,23.07,1.79,70985.53,28327.92,1694
294,19-Nov,4,1,98,97,1,95,891,$949,$50,$552,$257,111,111,0,37.89,1.78,46014.96,17596.01,1107
294,19-Nov,4,2,56,48,0,48,696,$399,$16,$266,$170,61,61,0,41.35,1.77,30139.26,18612.48,765
294,19-Nov,4,3,35,31,0,31,488,$302,$12,$195,$98,39,39,0,33.74,1.86,19729.92,13803.63,536
294,19-Nov,4,4,21,20,0,20,322,$204,$10,$120,$66,20,20,0,23.50,1.74,14898.47,5750.49,434
294,19-Nov,4,5,23,23,1,23,515,$187,$7,$104,$82,11,11,0,23.30,2.25,15975.84,4004.35,455
294,19-Nov,4,6,69,69,1,69,404,$572,$18,$330,$182,25,25,0,27.55,1.36,24437.28,10955.40,734
294,19-Nov,4,7,96,96,0,94,486,$750,$29,$447,$242,123,123,0,22.00,1.16,48493.69,21766.94,1306
294,19-Nov,4,8,170,169,1,167,688,"$1,273",$38,$774,$422,193,193,0,20.30,1.11,78552.70,36261.43,1844
294,19-Nov,4,9,209,209,4,204,955,"$1,766",$59,"$1,109",$525,235,235,0,20.53,1.19,104191.62,44534.65,2427
294,19-Nov,4,10,287,287,0,276,1357,"$2,842",$93,"$1,759",$746,271,271,0,21.87,1.45,154639.72,46637.83,3816
294,19-Nov,4,11,860,856,10,834,11803,"$10,625",$176,"$6,690","$2,721",436,436,0,25.65,1.50,275443.25,157501.82,5716
294,19-Nov,4,12,712,708,5,689,3466,"$7,095",$161,"$4,391","$2,056",914,914,0,21.14,1.31,331002.13,206285.18,6239
294,19-Nov,4,13,527,527,10,510,2332,"$5,373",$149,"$3,330","$1,522",949,949,0,20.90,1.37,287051.87,121653.80,5944
294,19-Nov,4,14,379,378,6,366,1801,"$3,845",$93,"$2,454",$902,846,846,0,21.75,1.40,160067.94,92809.73,4476
294,19-Nov,4,15,263,263,2,260,1584,"$2,717",$77,"$1,697",$643,695,695,0,21.61,1.45,128385.03,71785.77,3041
294,19-Nov,4,16,356,354,6,345,1773,"$4,201",$134,"$2,709",$865,689,689,0,23.59,1.43,136728.63,72397.89,3527
294,19-Nov,4,17,858,858,10,831,2525,"$11,283",$167,"$7,221","$2,315",797,797,0,26.91,1.53,257197.19,144462.18,6028
294,19-Nov,4,18,1010,1007,6,961,2619,"$12,230",$173,"$7,719","$2,696",998,998,0,24.83,1.49,353906.64,223956.03,7077
294,19-Nov,4,19,793,792,8,757,2189,"$9,068",$139,"$5,750","$2,097",1013,1013,0,24.25,1.46,338746.84,192766.71,6999
294,19-Nov,4,20,572,569,7,557,1814,"$6,155",$123,"$3,846","$1,484",936,936,0,23.54,1.53,237052.63,120887.93,5678
294,19-Nov,4,21,395,394,2,381,1475,"$3,650",$81,"$2,204",$961,670,670,0,21.81,1.53,157309.72,82546.32,3934
294,19-Nov,4,22,340,340,2,327,1376,"$3,250",$100,"$1,908",$830,418,418,0,23.68,1.63,117554.63,62105.98,2843
294,19-Nov,4,23,263,262,3,257,1216,"$2,498",$69,"$1,437",$667,286,286,0,28.94,1.74,88252.56,46423.13,2153
294,20-Nov,5,0,186,184,0,178,912,"$1,646",$36,$932,$497,192,192,0,24.65,1.74,60458.74,31134.10,1466
294,20-Nov,5,1,116,115,1,113,794,"$1,021",$49,$575,$313,117,117,0,24.42,1.80,39775.08,18938.82,990
294,20-Nov,5,2,61,61,0,59,562,$522,$22,$288,$195,66,66,0,37.02,1.95,29919.95,11344.04,718
294,20-Nov,5,3,26,26,0,26,418,$259,$15,$147,$86,37,37,0,23.81,1.84,20871.01,5923.07,514
294,20-Nov,5,4,19,19,0,19,288,$186,$5,$103,$70,21,21,0,41.95,2.07,15001.91,4003.06,387
294,20-Nov,5,5,18,18,0,18,251,$160,$2,$88,$65,11,11,0,23.44,1.85,17456.46,3660.57,460
294,20-Nov,5,6,63,63,0,62,333,$509,$14,$290,$150,29,29,0,21.84,1.41,29648.84,10857.49,818
294,20-Nov,5,7,103,103,1,100,443,$776,$19,$474,$233,126,126,0,18.79,1.06,56989.59,21883.51,1446
294,20-Nov,5,8,184,184,1,181,682,"$1,476",$59,$877,$416,192,192,0,20.14,1.16,93503.24,35696.37,2141
294,20-Nov,5,9,209,209,3,203,897,"$1,789",$62,"$1,114",$473,233,233,0,19.89,1.14,124658.99,45436.66,2737
294,20-Nov,5,10,252,250,3,249,1251,"$2,354",$105,"$1,448",$554,270,270,0,21.60,1.44,175210.54,44934.59,4086
294,20-Nov,5,11,824,821,10,788,2320,"$9,518",$149,"$5,959","$2,070",443,443,0,26.02,1.45,280689.02,158307.06,5798
294,20-Nov,5,12,765,764,9,739,1970,"$7,709",$158,"$4,676","$1,807",957,957,0,21.48,1.39,334390.26,207713.86,6242
294,20-Nov,5,13,485,485,9,470,1516,"$5,060",$160,"$3,130","$1,143",985,985,0,20.92,1.41,292169.03,120124.96,5997
294,20-Nov,5,14,456,455,11,436,1662,"$4,531",$109,"$2,818",$949,859,859,0,22.40,1.46,196333.45,91122.07,4832
294,20-Nov,5,15,294,294,10,281,1235,"$3,007",$69,"$1,904",$621,704,704,0,22.59,1.43,168723.29,68552.25,3821
294,20-Nov,5,16,403,402,3,387,1407,"$4,716",$130,"$2,980",$861,700,700,0,23.22,1.43,181554.59,73662.48,4324
294,20-Nov,5,17,780,780,7,751,2120,"$10,524",$169,"$6,768","$1,682",808,808,0,25.90,1.50,270442.53,146461.78,5976
294,20-Nov,5,18,1093,1092,10,1043,2415,"$13,485",$174,"$8,504","$2,465",1024,1024,0,25.86,1.47,344958.55,226556.03,6812
294,20-Nov,5,19,839,839,11,801,1944,"$9,931",$136,"$6,276","$1,752",1035,1035,0,26.19,1.41,340744.70,196837.99,6837
294,20-Nov,5,20,572,572,4,543,1678,"$6,444",$123,"$4,012","$1,206",956,956,0,24.99,1.45,272588.74,132887.19,6023
294,20-Nov,5,21,489,487,3,465,1441,"$5,328",$116,"$3,370","$1,028",696,696,0,25.07,1.44,207593.25,93107.37,4741
294,20-Nov,5,22,402,402,6,386,1308,"$4,154",$100,"$2,543",$867,445,445,0,28.44,1.46,162385.24,74413.47,3720
294,20-Nov,5,23,341,340,4,319,1185,"$3,220",$83,"$1,878",$827,304,304,0,29.12,1.57,126564.72,58127.15,2901
294,21-Nov,6,0,212,210,2,202,963,"$2,039",$65,"$1,181",$514,203,203,0,40.26,1.60,82915.55,38915.40,2020
294,21-Nov,6,1,135,135,3,132,740,"$1,307",$52,$750,$342,127,127,0,40.97,1.68,52225.64,25328.16,1248
294,21-Nov,6,2,81,81,2,79,587,$841,$42,$479,$256,69,69,0,40.14,1.85,33493.81,13847.20,843
294,21-Nov,6,3,36,34,0,33,389,$349,$10,$202,$115,40,40,1,25.14,1.79,22814.02,9024.87,566
294,21-Nov,6,4,20,19,0,19,295,$171,$7,$97,$66,21,21,1,25.00,1.87,15992.94,5951.22,431
294,21-Nov,6,5,21,21,0,20,258,$234,$8,$133,$76,11,11,0,27.48,2.21,16716.50,4590.62,442
294,21-Nov,6,6,59,58,0,56,289,$541,$12,$336,$144,25,25,0,23.97,1.53,27428.24,9632.20,809
294,21-Nov,6,7,170,169,2,166,549,"$1,610",$47,"$1,022",$389,113,113,0,24.90,1.22,58090.20,28992.68,1433
294,21-Nov,6,8,352,351,7,346,929,"$3,428",$87,"$2,154",$801,174,174,0,23.41,1.18,98078.56,57035.63,2214
294,21-Nov,6,9,477,476,1,470,1245,"$4,505",$101,"$2,826","$1,050",223,223,0,23.75,1.13,136418.44,76944.69,2913
294,21-Nov,6,10,550,550,7,541,1665,"$5,476",$121,"$3,375","$1,180",257,257,0,26.09,1.30,168508.26,86555.69,3927
294,21-Nov,6,11,1191,1190,12,1138,3690,"$15,476",$169,"$9,936","$2,997",429,429,0,27.00,1.43,263009.70,174149.55,5460
294,21-Nov,6,12,1286,1284,13,1227,4101,"$15,020",$173,"$9,510","$3,218",884,884,0,24.25,1.39,321427.79,267482.93,6064
294,21-Nov,6,13,934,934,12,894,3580,"$10,628",$177,"$6,716","$2,169",921,921,0,23.57,1.42,311602.67,197850.23,6146
294,21-Nov,6,14,570,570,5,550,2969,"$6,327",$131,"$3,956","$1,216",867,867,0,22.79,1.44,225780.99,119753.75,5328
294,21-Nov,6,15,475,474,5,455,3406,"$4,924",$131,"$3,118","$1,012",722,722,0,22.92,1.40,188988.57,94020.98,4236
294,21-Nov,6,16,507,504,7,486,2374,"$6,356",$114,"$4,082","$1,105",705,705,0,25.40,1.59,197805.47,90141.82,4615
294,21-Nov,6,17,1167,1166,23,1116,3442,"$17,507",$181,"$11,529","$2,790",775,775,0,29.95,1.42,290071.03,179916.51,6216
294,21-Nov,6,18,1684,1680,42,1595,3800,"$23,308",$197,"$15,045","$4,206",931,931,0,32.62,1.50,355003.93,299905.09,6737
